,nro,ubigeo,region,provincia,distrito,centro_poblado,lat,lon,tecnologia
3682,3681,1401180006,LAMBAYEQUE,CHICLAYO,POMALCA,EL CHORRO,-6.76402,-79.76541,3g
3683,3682,1401180009,LAMBAYEQUE,CHICLAYO,POMALCA,SAN ANTONIO,-6.77712,-79.77829,3g
3684,3683,1401180010,LAMBAYEQUE,CHICLAYO,POMALCA,LAS PALMERAS,-6.78185,-79.77594,3g
3685,3684,1501130001,LIMA,LIMA,JESUS MARIA,JESUS MARIA,-12.07517667,-77.04389115,4g
3686,3685,1501140001,LIMA,LIMA,LA MOLINA,LA MOLINA,-12.07798442,-76.91732812,4g
3687,3686,1501150001,LIMA,LIMA,LA VICTORIA,LA VICTORIA,-12.06394688,-77.03001969,4g
3688,3687,1501160001,LIMA,LIMA,LINCE,LINCE,-12.08250088,-77.03109025,4g
3689,3688,1501170001,LIMA,LIMA,LOS OLIVOS,LAS PALMERAS,-11.99152584,-77.07107424,4g
3690,3689,1501180001,LIMA,LIMA,LURIGANCHO,CHOSICA,-11.93643485,-76.69672195,4g
3691,3690,1501190001,LIMA,LIMA,LURIN,LURIN,-12.2733997,-76.869005,4g
3692,3691,1501190002,LIMA,LIMA,LURIN,LOS ALMACIGOS,-12.22605,-76.88466,4g
3693,3692,1501190005,LIMA,LIMA,LURIN,FUNDO SANTA GENOVEVA,-12.27805,-76.84714,3g
3694,3693,1501190006,LIMA,LIMA,LURIN,LOS MADEROS,-12.28165,-76.83515,4g
3695,3694,1501190007,LIMA,LIMA,LURIN,CASCO VIEJO,-12.28538,-76.83966,4g
3696,3695,1501190009,LIMA,LIMA,LURIN,VISTA ALEGRE,-12.29194,-76.83454,3g
3697,3696,1501190011,LIMA,LIMA,LURIN,LOMAS PUCARA,-12.279326,-76.83501,4g
3698,3697,1501190012,LIMA,LIMA,LURIN,LA QUERENCIA,-12.27205644,-76.83655614,4g
3699,3698,1501200001,LIMA,LIMA,MAGDALENA DEL MAR,MAGDALENA DEL MAR,-12.09043562,-77.06999553,4g
3700,3699,1501210001,LIMA,LIMA,PUEBLO LIBRE,PUEBLO LIBRE,-12.07777124,-77.06224999,4g
3701,3700,1501220001,LIMA,LIMA,MIRAFLORES,MIRAFLORES,-12.11924981,-77.02906825,4g
3702,3701,1501230001,LIMA,LIMA,PACHACAMAC,PACHACAMAC,-12.22992725,-76.85939703,4g
3703,3702,1501230002,LIMA,LIMA,PACHACAMAC,PUENTE MANCHAY,-12.14669266,-76.83305915,4g
3704,3703,1501230003,LIMA,LIMA,PACHACAMAC,TAMBO INGA,-12.14605,-76.83222,4g
3705,3704,1501230004,LIMA,LIMA,PACHACAMAC,PAMPA FLORES,-12.15874,-76.83879,3g
3706,3705,1501230005,LIMA,LIMA,PACHACAMAC,MANCHAY ALTO LOTE B,-12.15884,-76.85414,3g
3707,3706,1501230007,LIMA,LIMA,PACHACAMAC,MANCHAY BAJO,-12.17167,-76.86029,3g
3708,3707,1501230009,LIMA,LIMA,PACHACAMAC,CARDAL,-12.18323,-76.8494,3g
3709,3708,1501230010,LIMA,LIMA,PACHACAMAC,JATOSISA,-12.20873,-76.85048,3g
3710,3709,1501230011,LIMA,LIMA,PACHACAMAC,TOMINA,-12.1969,-76.85737,3g
3711,3710,1501240002,LIMA,LIMA,PUCUSANA,HONDA,-12.442964,-76.77708,4g
3712,3711,1501240003,LIMA,LIMA,PUCUSANA,QUIPA,-12.445647,-76.78125,4g
3713,3712,1501240004,LIMA,LIMA,PUCUSANA,LOS PELICANOS,-12.443874,-76.77943,4g
3714,3713,1501240005,LIMA,LIMA,PUCUSANA,PLAYA PUERTO BELLO,-12.473453,-76.79032,3g
3715,3714,1501250001,LIMA,LIMA,PUENTE PIEDRA,PUENTE PIEDRA,-11.86680502,-77.07773392,4g
3716,3715,1501260001,LIMA,LIMA,PUNTA HERMOSA,PUNTA HERMOSA,-12.33518787,-76.82435778,4g
3717,3716,1501260005,LIMA,LIMA,PUNTA HERMOSA,AVICOLA SAN CIRILO DE LOMA NEGRA - 03,-12.305339,-76.83204,4g
3718,3717,1501260006,LIMA,LIMA,PUNTA HERMOSA,AVICOLA SAN CIRILO DE LOMA NEGRA - 02,-12.32569,-76.82178,3g
3719,3718,1501260008,LIMA,LIMA,PUNTA HERMOSA,PAMPA MAMAY,-12.29667,-76.82515,4g
3720,3719,1501260009,LIMA,LIMA,PUNTA HERMOSA,CERRO BOTIJA,-12.3422,-76.81489,4g
3721,3720,1501280001,LIMA,LIMA,RIMAC,RIMAC,-12.04233517,-77.02619575,4g
3722,3721,1501290006,LIMA,LIMA,SAN BARTOLO,GRANJA 5,-12.39407,-76.74557,3g
3723,3722,1307010003,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,CAVOUR,-7.371448333,-79.46806167,3g
3724,3723,1307010008,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,CRUCE EL HORNITO,-7.41666,-79.52236,3g
3725,3724,1309040001,LA LIBERTAD,SANCHEZ CARRION,CURGOS,CURGOS,-7.860264341,-77.94356798,4g
3726,3725,1403080083,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CORRAL DE ARENA LA ESPERA,-5.89998467,-79.83323328,4g
3727,3726,1403080085,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CRUZ BLANCA,-5.908653497,-79.81613592,4g
3728,3727,1403080112,LAMBAYEQUE,LAMBAYEQUE,OLMOS,ALAN GARCIA,-5.99408,-79.73146,3g
3729,3728,1403080136,LAMBAYEQUE,LAMBAYEQUE,OLMOS,EL RETIRO,-5.895303059,-79.86571724,2g
3730,3729,1403080137,LAMBAYEQUE,LAMBAYEQUE,OLMOS,SAN PABLO,-5.893411117,-79.83768,4g
3731,3730,1403080138,LAMBAYEQUE,LAMBAYEQUE,OLMOS,SANTA ROSA,-5.898161483,-79.8498156,4g
3732,3731,1403080139,LAMBAYEQUE,LAMBAYEQUE,OLMOS,YAUSAQUE,-5.908977804,-79.83769929,4g
3733,3732,1502040001,LIMA,BARRANCA,SUPE,SUPE,-10.79575749,-77.716469,4g
3734,3733,1502040021,LIMA,BARRANCA,SUPE,SANTA ROSA,-10.81377,-77.70497,3g
3735,3734,1502040026,LIMA,BARRANCA,SUPE,PIEDRA PARADA,-10.84822,-77.69439,4g
3736,3735,1502040027,LIMA,BARRANCA,SUPE,EL PORVENIR,-10.85277,-77.69041,4g
3737,3736,1502040028,LIMA,BARRANCA,SUPE,CALETA VIDAL,-10.85537,-77.70262,4g
3738,3737,1502040043,LIMA,BARRANCA,SUPE,LA MINKA,-10.78787954,-77.71370006,3g
3739,3738,1502040044,LIMA,BARRANCA,SUPE,CANTAGALLO,-10.81645,-77.71753,4g
3740,3739,1502040045,LIMA,BARRANCA,SUPE,EL SAUSAL,-10.8317,-77.68337,3g
3741,3740,1502050001,LIMA,BARRANCA,SUPE PUERTO,SUPE PUERTO,-10.80446547,-77.74284617,4g
3742,3741,1502050004,LIMA,BARRANCA,SUPE PUERTO,ATARJEA,-10.77971,-77.73099,4g
3743,3742,1502050005,LIMA,BARRANCA,SUPE PUERTO,PAN DE AZUCAR,-10.77895,-77.72622,4g
3744,3743,1502050007,LIMA,BARRANCA,SUPE PUERTO,EL ASPERO,-10.78183,-77.72404,3g
3745,3744,1502050009,LIMA,BARRANCA,SUPE PUERTO,HUARANGAL,-10.78876,-77.7251,4g
3746,3745,1502050010,LIMA,BARRANCA,SUPE PUERTO,SAN JOSE,-10.78778,-77.71378,3g
3747,3746,1503010001,LIMA,CAJATAMBO,CAJATAMBO,CAJATAMBO,-10.4725797,-76.99300358,4g
3748,3747,1309010001,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,HUAMACHUCO,-7.815629862,-78.04868705,4g
3749,3748,1309010023,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,SAUSACOCHA,-7.80265,-77.98395,4g
3750,3749,1309010028,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,CHOCHOCONDA,-7.80963,-78.02939,4g
3751,3750,1309010029,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,SAZON,-7.80964,-78.03357,4g
3752,3751,1309010030,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,LA CUCHILLA,-7.8189,-78.02368,4g
3753,3752,1309010031,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,SHIRACMACA,-7.81521,-78.00814,4g
3754,3753,1309010035,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,PARANSHIQUE,-7.8305,-78.02639,4g
3755,3754,1309040003,LA LIBERTAD,SANCHEZ CARRION,CURGOS,COLLASGON,-7.81621,-77.96845,4g
3756,3755,1309040008,LA LIBERTAD,SANCHEZ CARRION,CURGOS,PIOGAN,-7.81792,-77.96113,4g
3757,3756,1309040010,LA LIBERTAD,SANCHEZ CARRION,CURGOS,QUEROBAL,-7.83967,-77.93814,3g
3758,3757,1309040013,LA LIBERTAD,SANCHEZ CARRION,CURGOS,PORVENIR,-7.8322207,-77.94368,4g
3759,3758,1309040017,LA LIBERTAD,SANCHEZ CARRION,CURGOS,SAN LORENZO,-7.83691,-77.94982,3g
3760,3759,1309040018,LA LIBERTAD,SANCHEZ CARRION,CURGOS,CORRAL COLORADO,-7.84431,-77.94001,4g
3761,3760,1309040019,LA LIBERTAD,SANCHEZ CARRION,CURGOS,CONDORPINA,-7.845666667,-77.94851,4g
3762,3761,1309040020,LA LIBERTAD,SANCHEZ CARRION,CURGOS,PILANCON,-7.8386,-77.94146,4g
3763,3762,1309040023,LA LIBERTAD,SANCHEZ CARRION,CURGOS,PAMPA GRANDE,-7.84723,-77.95923,3g
3764,3763,1309040041,LA LIBERTAD,SANCHEZ CARRION,CURGOS,PAMPITAS,-7.83078,-77.93252,3g
3765,3764,1309040042,LA LIBERTAD,SANCHEZ CARRION,CURGOS,QUEROBAL GRANDE,-7.83623,-77.93786,4g
3766,3765,1309070023,LA LIBERTAD,SANCHEZ CARRION,SARIN,SAN BERNARDO,-7.88643,-77.92725,4g
3767,3766,1308080034,LA LIBERTAD,PATAZ,PARCOY,RETAMAS,-8.020516236,-77.47624708,4g
3768,3767,1312010001,LA LIBERTAD,VIRU,VIRU,VIRU,-8.414315071,-78.75219813,4g
3769,3768,1312010013,LA LIBERTAD,VIRU,VIRU,ZARAQUE,-8.38744,-78.72472,3g
3770,3769,1312010016,LA LIBERTAD,VIRU,VIRU,CERRITO,-8.402943552,-78.75971427,3g
3771,3770,1312010017,LA LIBERTAD,VIRU,VIRU,LA GLORIA,-8.39969,-78.72908,3g
3772,3771,1312010018,LA LIBERTAD,VIRU,VIRU,CAMPIÑA PACORA,-8.40276,-78.7336,3g
3773,3772,1312010019,LA LIBERTAD,VIRU,VIRU,EL SOCORRO,-8.40578407,-78.73501233,3g
3774,3773,1312010020,LA LIBERTAD,VIRU,VIRU,SAN IDELFONSO,-8.401516969,-78.78043371,2g
3775,3774,1312010021,LA LIBERTAD,VIRU,VIRU,CHANQUIN ALTO,-8.40273,-78.75905,3g
3776,3775,1312010022,LA LIBERTAD,VIRU,VIRU,CHANQUIN BAJO,-8.41929,-78.78595,3g
3777,3776,1312010024,LA LIBERTAD,VIRU,VIRU,VICTOR RAUL,-8.40513444,-78.82271516,4g
3778,3777,1312010026,LA LIBERTAD,VIRU,VIRU,FRONTON ALTO,-8.4132,-78.83985,3g
3779,3778,1312010027,LA LIBERTAD,VIRU,VIRU,PUERTO MORIN,-8.40319,-78.8959,4g
3780,3779,1312010028,LA LIBERTAD,VIRU,VIRU,FRONTON BAJO,-8.41574,-78.85773,3g
3781,3780,1312010029,LA LIBERTAD,VIRU,VIRU,SANTA ELENA,-8.43178,-78.83227,4g
3782,3781,1312010032,LA LIBERTAD,VIRU,VIRU,PUENTE VIRU,-8.422335717,-78.7804434,4g
3783,3782,1312010033,LA LIBERTAD,VIRU,VIRU,RAMAL CARTAVIO,-8.431602052,-78.79728028,3g
3784,3783,1312010034,LA LIBERTAD,VIRU,VIRU,SAUSALITO,-8.445546375,-78.83661448,3g
3785,3784,1312010036,LA LIBERTAD,VIRU,VIRU,HUANCACO,-8.44134,-78.8026,3g
3786,3785,1312010038,LA LIBERTAD,VIRU,VIRU,HUACA LARGA,-8.44192,-78.764,3g
3787,3786,1312010039,LA LIBERTAD,VIRU,VIRU,HUANCAQUITO ALTO,-8.447656268,-78.81849152,3g
3788,3787,1312010040,LA LIBERTAD,VIRU,VIRU,CERRITO PIÑA,-8.46298706,-78.83050302,2g
3789,3788,1312010041,LA LIBERTAD,VIRU,VIRU,CARLOS PIMENTEL,-8.44267,-78.86257,3g
3790,3789,1403040031,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,PURISIMA CONCEPCION SECTOR C,-6.328249974,-79.75840999,4g
3791,3790,1309070027,LA LIBERTAD,SANCHEZ CARRION,SARIN,EL POTRERO,-7.86365,-77.90811,3g
3792,3791,1309070078,LA LIBERTAD,SANCHEZ CARRION,SARIN,MACHAY,-7.887486667,-77.91715833,4g
3793,3792,1309070079,LA LIBERTAD,SANCHEZ CARRION,SARIN,HUARAUYA,-7.88163,-77.90327,3g
3794,3793,1401070026,LAMBAYEQUE,CHICLAYO,LAGUNAS,MANCO CAPAC I,-6.9823768,-79.62366,4g
3795,3794,1505020014,LIMA,CAÑETE,ASIA,BUENA VISTA,-12.78273667,-76.56007667,2g
3796,3795,1505020016,LIMA,CAÑETE,ASIA,LAS PALMAS,-12.79292,-76.57308,4g
3797,3796,1505020018,LIMA,CAÑETE,ASIA,EL TAMBO,-12.80771,-76.56065,3g
3798,3797,1505020019,LIMA,CAÑETE,ASIA,LA JOYA,-12.79352,-76.56115,3g
3799,3798,1505020021,LIMA,CAÑETE,ASIA,SARAPAMPA,-12.83035,-76.53827,4g
3800,3799,1505020023,LIMA,CAÑETE,ASIA,PLAYA EL BARRRANCADERO,-12.91591,-76.50652,4g
3801,3800,1505020024,LIMA,CAÑETE,ASIA,PLAYA LAS BRISAS,-12.76837,-76.60991,4g
3802,3801,1505020025,LIMA,CAÑETE,ASIA,PLAYA LOS COCOS,-12.780398,-76.59828,4g
3803,3802,1505020026,LIMA,CAÑETE,ASIA,PLAYA KAPALA,-12.781475,-76.59594,4g
3804,3803,1505020027,LIMA,CAÑETE,ASIA,PLAYA SOL Y MAR,-12.77979729,-76.59335361,4g
3805,3804,1505020028,LIMA,CAÑETE,ASIA,CAPILLA DE ASIA,-12.78003,-76.56649,4g
3806,3805,1505020029,LIMA,CAÑETE,ASIA,PLAYA BONITA,-12.785016,-76.59178,4g
3807,3806,1505020030,LIMA,CAÑETE,ASIA,PLAYA COSTA DE SOL,-12.786832,-76.589,4g
3808,3807,1505020031,LIMA,CAÑETE,ASIA,PLAYA PALABRITAS,-12.789187,-76.58555,4g
3809,3808,1505020032,LIMA,CAÑETE,ASIA,PLAYA COCOA,-12.790858,-76.58341,4g
3810,3809,1505020033,LIMA,CAÑETE,ASIA,PLAYA LAS PALMAS,-12.779044,-76.59996,4g
3811,3810,1505020034,LIMA,CAÑETE,ASIA,ASIA DEL MAR,-12.78121,-76.58359,4g
3812,3811,1505020035,LIMA,CAÑETE,ASIA,PLAYA EL SOL,-12.758687,-76.61893,4g
3813,3812,1505020036,LIMA,CAÑETE,ASIA,PLAYA BLANCA,-12.761894,-76.6141,4g
3814,3813,1505020037,LIMA,CAÑETE,ASIA,PLAYA GALAPAGOS,-12.773238,-76.609,4g
3815,3814,1505020038,LIMA,CAÑETE,ASIA,PLAYA RINCONADA BEACH,-12.771678,-76.60908,4g
3816,3815,1505020039,LIMA,CAÑETE,ASIA,PLAYA ALGARROBOS,-12.77557,-76.60838,4g
3817,3816,1505020040,LIMA,CAÑETE,ASIA,PLAYA LOBO BLANCO,-12.735591,-76.63327,4g
3818,3817,1505020041,LIMA,CAÑETE,ASIA,PLAYA CHUPICALLA,-12.73767,-76.63416,4g
3819,3818,1505020042,LIMA,CAÑETE,ASIA,PLAYA BORA BORA,-12.756394,-76.61742,4g
3820,3819,1505020043,LIMA,CAÑETE,ASIA,PLAYA MAR AZUL,-12.770281,-76.60885,4g
3821,3820,1505020044,LIMA,CAÑETE,ASIA,PLAYA EL GOLF,-12.745085,-76.63119,4g
3822,3821,1505020045,LIMA,CAÑETE,ASIA,PLAYA LAS ARENAS,-12.7324,-76.63068,3g
3823,3822,1505020046,LIMA,CAÑETE,ASIA,PLAYA CAYMA,-12.777036,-76.60665,4g
3824,3823,1505020047,LIMA,CAÑETE,ASIA,PLAYA ISLA,-12.766745,-76.61143,4g
3825,3824,1505020048,LIMA,CAÑETE,ASIA,PLAYA LOS FLAMENCOS,-12.765601,-76.61225,4g
3826,3825,1505020050,LIMA,CAÑETE,ASIA,PLAYA LEONCITOS,-12.88512998,-76.51236999,2g
3827,3826,1505020051,LIMA,CAÑETE,ASIA,PLAYA LA ENCONTRADA,-12.88741,-76.51232,4g
3828,3827,1505020052,LIMA,CAÑETE,ASIA,PLAYA A.C.J.,-12.88860998,-76.51228999,4g
3829,3828,1505020053,LIMA,CAÑETE,ASIA,PLAYA LA ESCONDIDA,-12.89007998,-76.51158999,4g
3830,3829,1505020054,LIMA,CAÑETE,ASIA,PLAYA PALILLOS,-12.89246998,-76.51126999,3g
3831,3830,1505020056,LIMA,CAÑETE,ASIA,PLAYA GAVIOTAS,-12.79339,-76.57537,3g
3832,3831,1505020060,LIMA,CAÑETE,ASIA,PLAYA CHAMBALA,-12.89104,-76.50907,4g
3833,3832,1505020062,LIMA,CAÑETE,ASIA,APRILS,-12.75425,-76.6225,4g
3834,3833,1505020063,LIMA,CAÑETE,ASIA,DELFINES,-12.725901,-76.6292,4g
3835,3834,1505020064,LIMA,CAÑETE,ASIA,CLUB REAL,-12.798984,-76.57235,4g
3836,3835,1505100009,LIMA,CAÑETE,NUEVO IMPERIAL,CARMEN ALTO,-13.03267864,-76.3320788,4g
3837,3836,1505100010,LIMA,CAÑETE,NUEVO IMPERIAL,SANTA CLAUDIA,-13.04314,-76.32594,3g
3838,3837,1505100012,LIMA,CAÑETE,NUEVO IMPERIAL,ALMENARES,-13.05597,-76.32411,3g
3839,3838,1505100015,LIMA,CAÑETE,NUEVO IMPERIAL,JOSEFINA,-13.06689,-76.32027,3g
3840,3839,1505100020,LIMA,CAÑETE,NUEVO IMPERIAL,SANTA ADELA,-13.07067,-76.33122,4g
3841,3840,1505100021,LIMA,CAÑETE,NUEVO IMPERIAL,EL CONDE,-13.08216,-76.32784,3g
3842,3841,1505100022,LIMA,CAÑETE,NUEVO IMPERIAL,TUNEL GRANDE,-13.07954,-76.30719,3g
3843,3842,1505100027,LIMA,CAÑETE,NUEVO IMPERIAL,EL POLVORIN,-13.07192667,-76.30949667,3g
3844,3843,1505110005,LIMA,CAÑETE,PACARAN,ROMANI,-12.87812167,-76.06854167,4g
3845,3844,1505110006,LIMA,CAÑETE,PACARAN,PUEBLO NUEVO (ROMANI),-12.88473833,-76.07118,4g
3846,3845,1505110007,LIMA,CAÑETE,PACARAN,JACAYA,-12.89802167,-76.08847167,4g
3847,3846,1505110008,LIMA,CAÑETE,PACARAN,JACAYITA,-12.91704667,-76.099155,2g
3848,3847,1505110010,LIMA,CAÑETE,PACARAN,PATA,-12.86866,-76.06167667,4g
3849,3848,1505120002,LIMA,CAÑETE,QUILMANA,EL ROSARIO,-12.93907,-76.38662,3g
3850,3849,1505120003,LIMA,CAÑETE,QUILMANA,FRAY RAMON,-12.94115,-76.40176,3g
3851,3850,1505120004,LIMA,CAÑETE,QUILMANA,HUAMAN DE LOS HEROS,-12.95065,-76.39907,3g
3852,3851,1505120005,LIMA,CAÑETE,QUILMANA,SAN MARTIN,-12.95219,-76.38843,4g
3853,3852,1505120012,LIMA,CAÑETE,QUILMANA,SANTA MONICA,-12.96644,-76.3708,4g
3854,3853,1505120013,LIMA,CAÑETE,QUILMANA,SAN JOSE,-12.96334,-76.37673,4g
3855,3854,1505120014,LIMA,CAÑETE,QUILMANA,EL ALAMO,-12.963625,-76.38877667,2g
3856,3855,1505120018,LIMA,CAÑETE,QUILMANA,CINCO ESQUINAS,-12.97226,-76.38381,4g
3857,3856,1505120019,LIMA,CAÑETE,QUILMANA,SAN JULIAN,-12.96882833,-76.37666667,2g
3858,3857,1505120020,LIMA,CAÑETE,QUILMANA,CORTIJO,-12.97053333,-76.37131833,2g
3859,3858,1505120024,LIMA,CAÑETE,QUILMANA,EL 25,-12.97452,-76.41166,3g
3860,3859,1505120031,LIMA,CAÑETE,QUILMANA,NUEVA JERUSALEN,-12.91957,-76.38558167,2g
3861,3860,1505120033,LIMA,CAÑETE,QUILMANA,ALTO QUILMANA,-12.95007,-76.39482,3g
3862,3861,1505120036,LIMA,CAÑETE,QUILMANA,SAN VALENTIN,-12.9548,-76.36293,3g
3863,3862,1505120037,LIMA,CAÑETE,QUILMANA,REPARTICION,-12.9552,-76.37101,4g
3864,3863,1507170038,LIMA,HUAROCHIRI,SAN BARTOLOME,TARITA,-11.9045,-76.48693,4g
3865,3864,1506040031,LIMA,HUARAL,AUCALLAMA,LA CANDELARIA,-11.59448431,-77.20338533,3g
3866,3865,1506040036,LIMA,HUARAL,AUCALLAMA,SALAS,-11.58097,-77.19708,3g
3867,3866,1506040038,LIMA,HUARAL,AUCALLAMA,SAN AGUSTIN,-11.603788,-77.19452,3g
3868,3867,1506040039,LIMA,HUARAL,AUCALLAMA,PASAMAYO ALTO,-11.60025,-77.2122,3g
3869,3868,1506040044,LIMA,HUARAL,AUCALLAMA,CONTROL,-11.61510167,-77.23702833,2g
3870,3869,1506040064,LIMA,HUARAL,AUCALLAMA,BUENA VISTA BAJA,-11.59034,-77.18985,3g
3871,3870,1506040067,LIMA,HUARAL,AUCALLAMA,VIRGEN DE FATIMA,-11.61667,-77.23086,3g
3872,3871,1506040068,LIMA,HUARAL,AUCALLAMA,LOTIZADORA ACUÑA,-11.61578,-77.23086,3g
3873,3872,1506040069,LIMA,HUARAL,AUCALLAMA,LAS PALMERAS,-11.62499,-77.2312,3g
3874,3873,1506050001,LIMA,HUARAL,CHANCAY,CHANCAY,-11.5629454,-77.27052061,4g
3875,3874,1506050002,LIMA,HUARAL,CHANCAY,EL HATILLO,-11.4489,-77.34495,3g
3876,3875,1506050003,LIMA,HUARAL,CHANCAY,CHANCAYLLO,-11.48778,-77.30364,3g
3877,3876,1506050004,LIMA,HUARAL,CHANCAY,PAMPA LIBRE,-11.50130027,-77.29462969,4g
3878,3877,1507010001,LIMA,HUAROCHIRI,MATUCANA,MATUCANA,-11.84471061,-76.38607883,4g
3879,3878,1507010013,LIMA,HUAROCHIRI,MATUCANA,CARACANCHA,-11.85057,-76.40998,4g
3880,3879,1507010018,LIMA,HUAROCHIRI,MATUCANA,HUARIQUIÑA,-11.85655,-76.40511,4g
3881,3880,1508060037,LIMA,HUAURA,HUAURA,SAN JOSE,-11.10287008,-77.37997614,3g
3882,3881,1508060038,LIMA,HUAURA,HUAURA,SAN ISIDRO,-11.10315,-77.3796,4g
3883,3882,1508060039,LIMA,HUAURA,HUAURA,LA BALANZA,-11.041171,-77.60324,4g
3884,3883,1508060040,LIMA,HUAURA,HUAURA,PAMPA DEL CURA,-11.05876276,-77.61297658,2g
3885,3884,1508060042,LIMA,HUAURA,HUAURA,SAN JORGE,-11.07390028,-77.49885439,3g
3886,3885,1507170046,LIMA,HUAROCHIRI,SAN BARTOLOME,MALAFACHA,-11.91835,-76.5218,3g
3887,3886,1507320018,LIMA,HUAROCHIRI,SURCO,CHUQUIPAMPA,-11.8896,-76.42774,4g
3888,3887,1507320022,LIMA,HUAROCHIRI,SURCO,HUANANO,-11.90064,-76.44079,4g
3889,3888,1507320024,LIMA,HUAROCHIRI,SURCO,CHAPO,-11.8998,-76.44793,4g
3890,3889,1507320026,LIMA,HUAROCHIRI,SURCO,HUAQUICHA,-11.89941,-76.43062,4g
3891,3890,1508060048,LIMA,HUAURA,HUAURA,SAN GUILLERMO,-11.08194,-77.49777,3g
3892,3891,1508110103,LIMA,HUAURA,SAYAN,SANTA ROSITA,-11.21517565,-77.37150492,3g
3893,3892,1508110109,LIMA,HUAURA,SAYAN,SAN MIGUEL BAJO,-11.20753,-77.399595,2g
3894,3893,1508110111,LIMA,HUAURA,SAYAN,SANTA ANA,-11.2224775,-77.38491072,3g
3895,3894,1508110112,LIMA,HUAURA,SAYAN,EL DORADO,-11.20661833,-77.39367,2g
3896,3895,1508110113,LIMA,HUAURA,SAYAN,LA CADENA,-11.20840167,-77.407345,3g
3897,3896,1508110114,LIMA,HUAURA,SAYAN,CAROLINA,-11.2091058,-77.39838655,4g
3898,3897,1508110115,LIMA,HUAURA,SAYAN,PARAISO,-11.207205,-77.39885667,2g
3899,3898,1508110117,LIMA,HUAURA,SAYAN,LA CAPULLANA,-11.20900667,-77.41699333,3g
3900,3899,1508110118,LIMA,HUAURA,SAYAN,RANCHO CHICO,-11.20514,-77.41767833,3g
3901,3900,1508110119,LIMA,HUAURA,SAYAN,LA ESTRELLA,-11.207745,-77.402205,3g
3902,3901,1508110121,LIMA,HUAURA,SAYAN,LA PALMA (LAS FLORES),-11.20041833,-77.42398167,2g
3903,3902,1508110127,LIMA,HUAURA,SAYAN,SAN GUILLERMO,-11.20690167,-77.42312833,3g
3904,3903,1508110128,LIMA,HUAURA,SAYAN,HARAS MONTERRICO,-11.22930167,-77.40069167,2g
3905,3904,1508110138,LIMA,HUAURA,SAYAN,PUGA,-11.228488,-77.38758,3g
3906,3905,1508110155,LIMA,HUAURA,SAYAN,COSTA VERDE,-11.13531,-77.19913,4g
3907,3906,1508110160,LIMA,HUAURA,SAYAN,LA MERCED,-11.21914,-77.31111,4g
3908,3907,1508110162,LIMA,HUAURA,SAYAN,SAN JORGE,-11.20841083,-77.44205873,2g
3909,3908,1508110163,LIMA,HUAURA,SAYAN,LOS CHINOS (STA. VIRGINIA),-11.21022167,-77.40956833,4g
3910,3909,1508110165,LIMA,HUAURA,SAYAN,EL MILAGRO,-11.22709833,-77.40143,2g
3911,3910,1505130002,LIMA,CAÑETE,SAN ANTONIO,LAS GRAMAS,-12.56703,-76.71587,4g
3912,3911,1505130003,LIMA,CAÑETE,SAN ANTONIO,MALIBU,-12.55703,-76.7145,3g
3913,3912,1505130004,LIMA,CAÑETE,SAN ANTONIO,CANARIAS-LAS LAGUNAS DE PUERTO VIEJO,-12.57273998,-76.70973999,4g
3914,3913,1505130005,LIMA,CAÑETE,SAN ANTONIO,TRES ISLAS,-12.57029,-76.7122,4g
3915,3914,1505130006,LIMA,CAÑETE,SAN ANTONIO,LAS LAGUNAS DE PUERTO VIEJO,-12.57506,-76.70812,4g
3916,3915,1506050009,LIMA,HUARAL,CHANCAY,QUEPE PAMPA,-11.52811,-77.24921,4g
3917,3916,1506050010,LIMA,HUARAL,CHANCAY,MOLINO HOSPITAL,-11.536085,-77.2411,4g
3918,3917,1504050007,LIMA,CANTA,LACHAQUI,CANCAPUCRO,-11.53516167,-76.61667333,2g
3919,3918,1504050012,LIMA,CANTA,LACHAQUI,CARACUANCA,-11.542305,-76.62504667,3g
3920,3919,1504050047,LIMA,CANTA,LACHAQUI,CHAQUEIHUARQUI,-11.53934,-76.62014,4g
3921,3920,1504060001,LIMA,CANTA,SAN BUENAVENTURA,SAN BUENAVENTURA,-11.48929807,-76.66223044,4g
3922,3921,1504060007,LIMA,CANTA,SAN BUENAVENTURA,LUCLE,-11.44773,-76.61899,4g
3923,3922,1504060008,LIMA,CANTA,SAN BUENAVENTURA,SAN MIGUEL,-11.45279629,-76.62477989,4g
3924,3923,1504060009,LIMA,CANTA,SAN BUENAVENTURA,RUMICHACA,-11.457435,-76.62598333,3g
